ATM_ID,Date,Total_Withdrawals,Total_Deposits,Holiday_Flag,Special_Event_Flag,Previous_Day_Cash_Level,Nearby_Competitor_ATMs,Cash_Demand_Next_Day,Year,Month,Day,Quarter,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday,Time_of_Day_Evening,Time_of_Day_Morning,Time_of_Day_Night,Location_Type_Gas Station,Location_Type_Mall,Location_Type_Standalone,Location_Type_Supermarket,Weather_Condition_Cloudy,Weather_Condition_Rainy,Weather_Condition_Snowy
ATM_0012,2022-05-06,27642,15792,0,0,116504,2,14600,2022,5,6,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
ATM_0047,2022-08-20,57228,12242,0,0,131153,2,42242,2022,8,20,3,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
ATM_0028,2023-12-04,59497,6678,0,0,110083,3,54870,2023,12,4,4,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
ATM_0006,2023-05-06,57149,11326,0,1,91274,4,63630,2023,5,6,2,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False
ATM_0005,2022-11-14,49541,11122,0,0,127668,4,43282,2022,11,14,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
ATM_0039,2023-08-13,57097,11004,0,0,80838,2,51081,2023,8,13,3,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
ATM_0022,2022-02-23,69256,10234,0,0,63674,3,53119,2022,2,23,1,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
ATM_0015,2023-08-15,24498,12183,0,1,102284,1,22545,2023,8,15,3,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
ATM_0007,2023-12-23,37019,9921,0,0,88310,2,27447,2023,12,23,4,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
ATM_0011,2023-10-29,44416,14610,0,0,97404,4,35746,2023,10,29,4,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
ATM_0049,2023-11-18,62824,12672,0,0,106536,4,62896,2023,11,18,4,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
ATM_0024,2023-05-18,62980,13070,0,0,92803,4,51568,2023,5,18,2,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
ATM_0048,2022-04-24,48408,7619,0,0,103320,5,44130,2022,4,24,2,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
ATM_0038,2023-04-19,64946,12998,0,0,125433,5,66519,2023,4,19,2,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
ATM_0039,2023-04-08,47750,4422,0,0,126022,4,36898,2023,4,8,2,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
ATM_0034,2022-11-03,42053,6548,0,0,64076,1,33093,2022,11,3,4,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
ATM_0028,2023-05-24,38746,12941,0,1,114438,0,30141,2023,5,24,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
ATM_0012,2022-08-11,40224,7258,0,0,105324,3,39542,2022,8,11,3,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
ATM_0035,2022-04-27,42475,8778,0,0,70705,4,40661,2022,4,27,2,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
ATM_0006,2022-10-09,66994,16452,0,0,83495,5,69806,2022,10,9,4,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
ATM_0040,2023-11-04,44624,525,0,0,162808,2,40627,2023,11,4,4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ATM_0021,2022-06-01,47756,14981,0,0,137151,2,29314,2022,6,1,2,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
ATM_0006,2023-10-06,47918,0,0,0,99242,5,38602,2023,10,6,4,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
ATM_0030,2022-01-13,62314,12637,0,0,112080,0,54751,2022,1,13,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
ATM_0048,2022-05-05,86539,3324,0,0,98291,0,78488,2022,5,5,2,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
ATM_0016,2023-06-30,79126,11030,0,1,99957,1,78878,2023,6,30,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
ATM_0042,2022-11-19,45800,10563,0,0,85032,0,42295,2022,11,19,4,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
ATM_0037,2022-03-02,30850,10411,0,0,93368,0,19753,2022,3,2,1,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
ATM_0019,2022-12-02,78020,9980,0,0,114009,1,75414,2022,12,2,4,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
ATM_0026,2022-03-13,38680,9717,0,0,89964,3,36131,2022,3,13,1,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
ATM_0009,2023-03-27,59434,9364,0,0,105745,4,40855,2023,3,27,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
ATM_0016,2022-08-03,49431,10089,0,0,153960,5,53042,2022,8,3,3,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
ATM_0001,2023-10-04,54674,13226,0,0,108760,0,41130,2023,10,4,4,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False
ATM_0024,2023-10-11,46057,15275,0,0,93315,5,39859,2023,10,11,4,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
ATM_0022,2023-01-31,33429,12678,1,0,76116,2,24355,2023,1,31,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
ATM_0023,2022-04-29,45214,2841,0,0,156483,5,43468,2022,4,29,2,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
ATM_0040,2022-02-13,67149,15181,0,1,117026,3,65014,2022,2,13,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
ATM_0012,2023-04-13,45241,11061,0,0,104811,5,30822,2023,4,13,2,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
ATM_0025,2023-02-24,68557,16561,0,1,82317,1,64123,2023,2,24,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
ATM_0034,2022-03-26,47693,10321,0,0,118937,0,48896,2022,3,26,1,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
ATM_0003,2022-04-18,38791,5768,0,0,124732,2,33556,2022,4,18,2,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
ATM_0035,2023-10-13,43060,8349,0,0,131099,2,39933,2023,10,13,4,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
ATM_0008,2022-02-08,62299,14731,0,0,86238,3,40652,2022,2,8,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
ATM_0014,2022-01-09,47020,5050,0,0,95790,3,34788,2022,1,9,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
ATM_0009,2023-06-06,60261,10672,0,0,126229,3,44507,2023,6,6,2,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
ATM_0008,2023-06-26,32878,10470,0,0,114806,0,31510,2023,6,26,2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
ATM_0037,2023-02-26,35604,1681,0,0,111140,5,40799,2023,2,26,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
ATM_0049,2023-11-07,76160,5019,0,0,124443,4,62628,2023,11,7,4,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
ATM_0033,2023-04-11,33027,10078,0,0,91910,0,25183,2023,4,11,2,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
ATM_0046,2022-08-31,30306,10969,0,0,99871,1,26548,2022,8,31,3,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False
ATM_0032,2022-05-07,65600,11970,0,0,97573,5,46641,2022,5,7,2,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
ATM_0028,2023-07-21,63921,5200,0,0,95501,5,51640,2023,7,21,3,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
ATM_0050,2022-02-05,43701,0,0,1,138243,4,58343,2022,2,5,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ATM_0032,2022-07-30,35938,17930,0,0,100761,4,15451,2022,7,30,3,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
ATM_0015,2022-08-28,53118,13252,0,0,113291,3,31354,2022,8,28,3,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
ATM_0001,2022-09-15,61621,8158,0,0,90392,4,58362,2022,9,15,3,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
ATM_0008,2022-12-24,66235,18079,1,0,106103,0,71971,2022,12,24,4,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
ATM_0012,2023-07-13,38502,1514,0,0,120833,1,36905,2023,7,13,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
ATM_0003,2022-09-26,46635,9652,0,0,100716,0,39970,2022,9,26,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
ATM_0040,2022-02-05,52072,0,0,0,114644,2,49154,2022,2,5,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
ATM_0049,2022-10-14,37786,7149,0,0,123813,5,28847,2022,10,14,4,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
ATM_0038,2023-12-23,52949,11722,0,0,123624,2,53569,2023,12,23,4,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
ATM_0024,2022-09-03,60257,3567,0,0,129459,0,52671,2022,9,3,3,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
ATM_0041,2022-05-28,28695,13006,0,0,137238,0,16667,2022,5,28,2,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
ATM_0038,2023-07-26,59156,8353,0,0,136365,4,44633,2023,7,26,3,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
ATM_0027,2022-07-29,52882,5335,0,0,87444,2,41746,2022,7,29,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
ATM_0010,2022-07-09,40127,20494,0,0,79398,1,26694,2022,7,9,3,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
ATM_0027,2022-04-13,52199,9706,0,0,95185,0,34498,2022,4,13,2,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
ATM_0013,2022-11-09,56773,11332,0,0,94820,1,41838,2022,11,9,4,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
ATM_0004,2023-05-02,26571,6664,0,0,100664,5,23712,2023,5,2,2,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
ATM_0042,2022-06-23,41938,13873,0,0,106119,4,25107,2022,6,23,2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
ATM_0022,2022-08-31,69439,1384,0,0,106225,4,73170,2022,8,31,3,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
ATM_0024,2022-07-21,42073,5098,0,0,74648,2,30624,2022,7,21,3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
ATM_0030,2023-05-03,52414,17538,0,0,91826,1,44504,2023,5,3,2,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False
ATM_0009,2022-12-08,58854,9488,0,0,74212,4,53667,2022,12,8,4,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
ATM_0030,2022-04-02,61022,8292,0,0,117861,1,59294,2022,4,2,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
ATM_0006,2022-04-22,37403,7444,0,0,27295,5,26088,2022,4,22,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
ATM_0033,2023-04-29,81381,4376,0,0,90087,0,72490,2023,4,29,2,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
ATM_0002,2022-09-17,47876,18853,0,0,77321,3,37636,2022,9,17,3,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
ATM_0008,2023-08-07,51205,21016,0,0,112643,3,40361,2023,8,7,3,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
ATM_0001,2023-04-11,51888,12533,0,0,91982,1,38975,2023,4,11,2,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
ATM_0015,2022-11-05,69494,8043,0,0,80665,0,75260,2022,11,5,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
ATM_0042,2023-02-11,45782,8704,0,0,123948,4,37014,2023,2,11,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
ATM_0018,2022-03-26,60429,4705,0,0,56376,5,66944,2022,3,26,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
ATM_0029,2023-05-01,48374,7325,0,0,109290,5,44302,2023,5,1,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
ATM_0012,2023-03-07,48750,14797,0,0,115154,3,42230,2023,3,7,1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
ATM_0027,2022-03-22,55644,13032,0,0,109852,5,58190,2022,3,22,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
ATM_0009,2022-10-04,56791,23504,0,0,98476,0,31296,2022,10,4,4,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
ATM_0025,2022-02-07,61859,14696,0,0,107288,2,48703,2022,2,7,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ATM_0035,2023-08-19,75038,11061,0,0,117616,5,76244,2023,8,19,3,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
ATM_0019,2023-09-14,40074,4297,0,0,106162,4,27883,2023,9,14,3,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
ATM_0044,2023-03-08,48842,12714,0,0,99451,0,40278,2023,3,8,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
ATM_0033,2023-06-23,50432,8475,0,0,95937,4,34242,2023,6,23,2,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
ATM_0048,2022-08-25,43946,14283,0,1,103880,4,40180,2022,8,25,3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
ATM_0003,2023-05-18,83851,10803,0,0,88982,0,86571,2023,5,18,2,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
ATM_0028,2022-11-04,90060,12960,0,0,112460,3,68237,2022,11,4,4,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
ATM_0039,2023-10-03,55512,3375,0,0,96512,2,59540,2023,10,3,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
ATM_0035,2022-10-03,39115,12405,0,0,105745,4,29594,2022,10,3,4,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
ATM_0011,2022-05-01,63805,15339,0,1,77064,2,74338,2022,5,1,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
ATM_0018,2023-03-19,27036,6365,0,0,120904,1,16505,2023,3,19,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
ATM_0005,2022-06-20,68223,5376,0,0,106146,0,71542,2022,6,20,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
ATM_0023,2022-12-03,77516,14993,0,0,81796,0,72687,2022,12,3,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
ATM_0002,2022-01-19,51562,14581,0,0,108173,3,39257,2022,1,19,1,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
ATM_0016,2023-08-31,5956,10876,0,0,104809,0,0,2023,8,31,3,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
ATM_0017,2022-05-02,60112,13581,0,0,74897,3,55314,2022,5,2,2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ATM_0037,2023-10-05,28009,18498,0,0,111268,1,19358,2023,10,5,4,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
ATM_0030,2023-08-19,43213,6162,0,0,57120,4,41148,2023,8,19,3,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
ATM_0047,2022-12-11,51535,0,0,1,103396,4,59249,2022,12,11,4,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
ATM_0028,2023-05-07,57828,8606,0,0,111254,0,61029,2023,5,7,2,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
ATM_0039,2023-08-27,35328,0,0,0,91055,0,28377,2023,8,27,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
ATM_0047,2022-09-08,71856,4380,0,1,87576,2,73681,2022,9,8,3,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
ATM_0006,2023-11-10,21261,7807,0,0,98950,4,15690,2023,11,10,4,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
ATM_0020,2022-06-03,89718,12269,0,0,90695,0,71437,2022,6,3,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
ATM_0024,2022-07-28,41579,10199,0,0,115669,0,30001,2022,7,28,3,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
ATM_0029,2022-11-26,72739,2867,0,0,58643,2,72842,2022,11,26,4,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
ATM_0038,2023-12-22,32706,8196,0,0,95606,5,23299,2023,12,22,4,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
ATM_0004,2022-04-08,61626,17556,0,0,90886,1,58835,2022,4,8,2,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
ATM_0046,2023-07-07,61055,2142,0,0,67089,5,49123,2023,7,7,3,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
ATM_0015,2023-06-10,44130,5555,0,1,89665,0,42089,2023,6,10,2,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
ATM_0010,2023-02-05,46707,13600,0,0,91846,3,36066,2023,2,5,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
ATM_0017,2023-12-07,38462,5329,0,0,67739,5,39833,2023,12,7,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
ATM_0013,2023-02-26,51042,7156,0,1,119325,2,51626,2023,2,26,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
ATM_0030,2022-01-18,77193,5301,0,0,95269,4,77581,2022,1,18,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
ATM_0009,2023-07-19,31762,10855,0,0,102673,0,28395,2023,7,19,3,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False
ATM_0041,2022-06-30,24555,11793,0,0,123148,5,21992,2022,6,30,2,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
ATM_0026,2022-04-28,67242,13341,0,0,77410,1,66628,2022,4,28,2,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
ATM_0004,2022-09-28,23083,4393,0,0,117763,1,21234,2022,9,28,3,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
ATM_0036,2022-09-06,63140,10476,0,0,115620,5,64116,2022,9,6,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
ATM_0048,2022-06-29,62657,8243,0,0,100355,0,54980,2022,6,29,2,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
ATM_0023,2022-04-02,40272,5389,0,0,85683,4,42901,2022,4,2,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
ATM_0046,2023-01-19,29962,19238,0,0,106173,2,21401,2023,1,19,1,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
ATM_0015,2022-09-22,56996,9258,0,0,120355,5,59912,2022,9,22,3,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
ATM_0012,2022-05-28,43492,10978,0,1,83921,3,41765,2022,5,28,2,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
ATM_0002,2022-04-20,68247,8425,0,0,92920,3,55587,2022,4,20,2,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
ATM_0047,2023-10-03,70908,5907,0,0,103387,2,64552,2023,10,3,4,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
ATM_0016,2022-12-25,38363,9224,1,0,123769,4,42082,2022,12,25,4,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
ATM_0011,2022-06-17,38465,10563,0,0,76088,3,33963,2022,6,17,2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
ATM_0043,2022-07-07,40062,10504,0,1,133093,3,31321,2022,7,7,3,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False
ATM_0046,2023-02-01,73090,12185,0,1,87145,2,63748,2023,2,1,1,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
ATM_0005,2023-09-29,57058,8537,0,0,60219,4,62313,2023,9,29,3,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
ATM_0018,2023-10-01,64039,15474,0,0,136758,5,66290,2023,10,1,4,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
ATM_0011,2023-08-16,56332,8756,0,0,116699,3,53602,2023,8,16,3,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
ATM_0007,2023-06-07,49330,9172,0,0,85689,1,45508,2023,6,7,2,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
ATM_0009,2022-08-29,58061,12939,0,0,111701,0,54592,2022,8,29,3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
ATM_0020,2023-03-06,63079,6964,0,0,88216,1,49274,2023,3,6,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
ATM_0006,2022-12-11,36804,15416,0,0,126459,1,27081,2022,12,11,4,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
ATM_0023,2022-09-20,50249,14419,0,1,132186,2,42909,2022,9,20,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
ATM_0042,2022-04-01,24717,2996,0,0,90297,1,19353,2022,4,1,2,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
ATM_0035,2023-07-18,26830,24370,0,0,105323,0,326,2023,7,18,3,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
ATM_0043,2023-03-16,51675,4510,0,0,105214,4,44139,2023,3,16,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
ATM_0033,2022-07-03,33946,13974,0,0,138880,4,20233,2022,7,3,3,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
ATM_0002,2023-02-19,55507,9567,0,0,121819,2,60862,2023,2,19,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
ATM_0007,2022-04-14,74941,16505,0,0,78672,2,49778,2022,4,14,2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
ATM_0013,2023-11-04,48995,11939,0,0,116411,1,42675,2023,11,4,4,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
ATM_0002,2022-05-02,45058,3179,0,0,107164,0,33276,2022,5,2,2,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
ATM_0016,2023-05-24,78257,7615,0,0,113736,0,74579,2023,5,24,2,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
ATM_0004,2022-07-27,50103,5382,0,1,54366,0,60113,2022,7,27,3,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
ATM_0039,2023-04-03,33322,9484,0,0,89619,0,30525,2023,4,3,2,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
ATM_0001,2022-08-03,70375,15317,0,0,112122,0,64346,2022,8,3,3,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
ATM_0049,2023-12-08,27865,15609,0,0,69249,5,22055,2023,12,8,4,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
ATM_0036,2023-03-01,38567,0,0,0,101976,1,35924,2023,3,1,1,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
ATM_0049,2022-12-30,38183,9331,0,0,99818,5,31524,2022,12,30,4,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
ATM_0030,2023-06-21,23638,11555,0,1,42874,0,18630,2023,6,21,2,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
ATM_0014,2023-03-25,45657,13582,0,0,123114,5,35662,2023,3,25,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
ATM_0008,2022-01-24,6863,9408,1,0,99856,4,3982,2022,1,24,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
ATM_0048,2022-01-04,12761,5754,0,0,129307,5,8367,2022,1,4,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
ATM_0015,2023-04-25,15508,19005,0,0,106646,4,1739,2023,4,25,2,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
ATM_0045,2023-06-09,59891,10390,0,0,105418,1,64979,2023,6,9,2,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
ATM_0013,2023-11-25,51614,6957,0,0,99067,4,40376,2023,11,25,4,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
ATM_0013,2023-05-12,54103,3275,0,0,121656,4,55516,2023,5,12,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
ATM_0007,2022-01-08,45395,12923,0,0,78157,2,36370,2022,1,8,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
ATM_0030,2023-05-28,27902,6674,0,0,125878,5,25710,2023,5,28,2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
ATM_0019,2022-07-18,52692,19244,0,0,108088,1,33382,2022,7,18,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
ATM_0008,2023-02-05,13811,11152,0,0,84506,4,6895,2023,2,5,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
ATM_0023,2023-04-12,82140,17197,0,0,85163,3,81207,2023,4,12,2,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
ATM_0029,2023-11-30,48089,10145,0,0,79502,1,42657,2023,11,30,4,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
ATM_0037,2023-01-09,68516,12139,0,0,84531,3,70296,2023,1,9,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ATM_0020,2022-05-29,59725,22635,0,0,92823,1,33648,2022,5,29,2,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
ATM_0013,2023-01-08,48316,10147,0,0,96126,2,32315,2023,1,8,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
ATM_0014,2023-12-21,86945,8467,0,0,111737,4,82799,2023,12,21,4,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
ATM_0009,2022-10-23,67130,7362,0,0,49795,0,73342,2022,10,23,4,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
ATM_0020,2022-04-20,49420,20054,0,0,92398,0,31416,2022,4,20,2,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
ATM_0021,2022-08-23,52971,12396,0,0,89086,3,41680,2022,8,23,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
ATM_0031,2023-01-09,61680,5487,0,0,90362,1,58141,2023,1,9,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
ATM_0043,2023-09-22,50395,10942,0,0,110086,0,48733,2023,9,22,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
ATM_0001,2022-11-30,55787,2978,0,0,88325,3,43793,2022,11,30,4,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
ATM_0027,2022-09-23,62902,6706,0,0,104326,0,48894,2022,9,23,3,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
