ATM_ID,Predicted_Demand,Current_Cash_Level,Required_Cash,Recommended_Refill,Risk_Level,Priority_Rank
ATM_0021,41377.0,29527,47583.0,18056.0,Low Risk,1321.5
ATM_0048,47669.0,65047,54820.0,0.0,Low Risk,3952.5
ATM_0018,37382.0,58860,42990.0,0.0,Low Risk,3952.5
ATM_0038,56507.0,50873,64984.0,14111.0,Low Risk,1536.0
ATM_0002,21028.0,70507,24182.0,0.0,Low Risk,3952.5
ATM_0044,58453.0,90758,67221.0,0.0,Low Risk,3952.5
ATM_0018,6096.0,90394,7010.0,0.0,Low Risk,3952.5
ATM_0027,62524.0,15639,71902.0,56263.0,High Risk,274.0
ATM_0026,50837.0,63353,58462.0,0.0,Low Risk,3952.5
ATM_0019,30409.0,79093,34971.0,0.0,Low Risk,3952.5
ATM_0021,14720.0,89092,16928.0,0.0,Low Risk,3952.5
ATM_0003,66600.0,19028,76590.0,57562.0,High Risk,253.0
ATM_0035,79413.0,48495,91325.0,42830.0,Medium Risk,505.5
ATM_0007,31967.0,109567,36762.0,0.0,Low Risk,3952.5
ATM_0003,49660.0,61211,57109.0,0.0,Low Risk,3952.5
ATM_0039,47673.0,38113,54823.0,16710.0,Low Risk,1383.0
ATM_0001,59217.0,53609,76982.0,23373.0,Medium Risk,1118.0
ATM_0014,73830.0,15928,84904.0,68976.0,High Risk,117.0
ATM_0038,29963.0,67346,34458.0,0.0,Low Risk,3952.5
ATM_0019,33283.0,80049,38275.0,0.0,Low Risk,3952.5
ATM_0043,28819.0,64866,33142.0,0.0,Low Risk,3952.5
ATM_0002,31995.0,73587,36794.0,0.0,Low Risk,3952.5
ATM_0003,22001.0,92097,25302.0,0.0,Low Risk,3952.5
ATM_0015,16406.0,66372,21328.0,0.0,Low Risk,3952.5
ATM_0039,40393.0,32630,46452.0,13822.0,Low Risk,1552.0
ATM_0036,63860.0,39360,73439.0,34079.0,Medium Risk,734.0
ATM_0010,68424.0,30692,88951.0,58259.0,High Risk,239.0
ATM_0009,1056.0,95456,1215.0,0.0,Low Risk,3952.5
ATM_0039,37127.0,83913,42696.0,0.0,Low Risk,3952.5
ATM_0002,58598.0,89521,67388.0,0.0,Low Risk,3952.5
ATM_0035,47119.0,9021,54187.0,45166.0,Medium Risk,461.0
ATM_0011,38485.0,30900,44257.0,13357.0,Low Risk,1571.0
ATM_0006,27657.0,84931,31806.0,0.0,Low Risk,3952.5
ATM_0011,60111.0,45510,69128.0,23618.0,Medium Risk,1103.0
ATM_0043,68493.0,41768,89041.0,47273.0,Medium Risk,410.0
ATM_0050,22266.0,78544,25606.0,0.0,Low Risk,3952.5
ATM_0035,55325.0,59022,63623.0,4601.0,Low Risk,1996.0
ATM_0044,33127.0,77420,38096.0,0.0,Low Risk,3952.5
ATM_0044,67630.0,38581,77775.0,39194.0,Medium Risk,583.0
ATM_0021,73370.0,45383,84376.0,38993.0,Medium Risk,589.0
ATM_0022,58302.0,67246,67048.0,0.0,Low Risk,3952.5
ATM_0029,22938.0,70314,26379.0,0.0,Low Risk,3952.5
ATM_0014,53504.0,60478,66880.0,6402.0,Low Risk,1909.0
ATM_0030,35748.0,64577,41110.0,0.0,Low Risk,3952.5
ATM_0017,49081.0,65472,56443.0,0.0,Low Risk,3952.5
ATM_0035,51686.0,41423,59439.0,18016.0,Low Risk,1325.0
ATM_0006,11197.0,101533,12876.0,0.0,Low Risk,3952.5
ATM_0003,35261.0,58106,40551.0,0.0,Low Risk,3952.5
ATM_0005,34479.0,101868,39651.0,0.0,Low Risk,3952.5
ATM_0019,63821.0,20985,73394.0,52409.0,High Risk,323.0
ATM_0012,15989.0,104654,18387.0,0.0,Low Risk,3952.5
ATM_0047,47594.0,86167,54733.0,0.0,Low Risk,3952.5
ATM_0028,54934.0,57264,63174.0,5910.0,Low Risk,1931.0
ATM_0006,56150.0,45451,72995.0,27544.0,Medium Risk,957.0
ATM_0005,41247.0,89249,47434.0,0.0,Low Risk,3952.5
ATM_0039,49275.0,34745,56667.0,21922.0,Medium Risk,1178.0
ATM_0022,62013.0,4652,71315.0,66663.0,High Risk,138.0
ATM_0015,21947.0,89969,28531.0,0.0,Low Risk,3952.5
ATM_0007,29221.0,61212,33604.0,0.0,Low Risk,3952.5
ATM_0011,33407.0,67598,38418.0,0.0,Low Risk,3952.5
ATM_0049,53313.0,56384,61310.0,4926.0,Low Risk,1980.0
ATM_0024,52985.0,42893,60933.0,18040.0,Low Risk,1323.5
ATM_0048,42442.0,62531,48808.0,0.0,Low Risk,3952.5
ATM_0038,54681.0,73485,62883.0,0.0,Low Risk,3952.5
ATM_0039,43939.0,82694,50529.0,0.0,Low Risk,3952.5
ATM_0034,37641.0,28571,43287.0,14716.0,Low Risk,1495.0
ATM_0028,35712.0,88633,46426.0,0.0,Low Risk,3952.5
ATM_0012,34314.0,72358,39461.0,0.0,Low Risk,3952.5
ATM_0035,35368.0,37008,40673.0,3665.0,Low Risk,2037.0
ATM_0006,54666.0,32953,62866.0,29913.0,Medium Risk,862.0
ATM_0040,44402.0,118709,51062.0,0.0,Low Risk,3952.5
ATM_0021,36399.0,104376,41859.0,0.0,Low Risk,3952.5
ATM_0006,47613.0,51324,54755.0,3431.0,Low Risk,2053.0
ATM_0030,53075.0,62403,61036.0,0.0,Low Risk,3952.5
ATM_0048,83529.0,15076,96058.0,80982.0,High Risk,42.0
ATM_0016,78330.0,31861,101829.0,69968.0,High Risk,112.0
ATM_0042,38970.0,49795,44816.0,0.0,Low Risk,3952.5
ATM_0037,22821.0,72929,26244.0,0.0,Low Risk,3952.5
ATM_0019,70895.0,45969,81529.0,35560.0,Medium Risk,678.0
ATM_0026,31671.0,61001,36422.0,0.0,Low Risk,3952.5
ATM_0009,52132.0,55675,59951.0,4276.0,Low Risk,2013.0
ATM_0016,41453.0,114618,47671.0,0.0,Low Risk,3952.5
ATM_0001,45117.0,67312,51885.0,0.0,Low Risk,3952.5
ATM_0024,34075.0,62533,39186.0,0.0,Low Risk,3952.5
ATM_0022,28947.0,55365,36184.0,0.0,Low Risk,3952.5
ATM_0023,42212.0,114110,48544.0,0.0,Low Risk,3952.5
ATM_0040,63341.0,65058,82343.0,17285.0,Low Risk,1360.0
ATM_0012,36363.0,70631,41818.0,0.0,Low Risk,3952.5
ATM_0025,63583.0,30321,82658.0,52337.0,High Risk,327.0
ATM_0034,40224.0,81565,46258.0,0.0,Low Risk,3952.5
ATM_0003,34557.0,91709,39741.0,0.0,Low Risk,3952.5
ATM_0035,36342.0,96388,41793.0,0.0,Low Risk,3952.5
ATM_0008,51070.0,38670,58731.0,20061.0,Medium Risk,1243.0
ATM_0014,43623.0,53820,50167.0,0.0,Low Risk,3952.5
ATM_0009,51901.0,76640,59687.0,0.0,Low Risk,3952.5
ATM_0008,24836.0,92398,28561.0,0.0,Low Risk,3952.5
ATM_0037,33629.0,77217,38673.0,0.0,Low Risk,3952.5
ATM_0049,71868.0,53302,82649.0,29347.0,Medium Risk,888.0
ATM_0033,25584.0,68961,29422.0,0.0,Low Risk,3952.5
ATM_0046,21954.0,80534,25247.0,0.0,Low Risk,3952.5
ATM_0032,56605.0,43943,65095.0,21152.0,Medium Risk,1205.0
ATM_0028,60324.0,36780,69373.0,32593.0,Medium Risk,798.0
ATM_0050,50735.0,94542,65956.0,0.0,Low Risk,3952.5
ATM_0032,22167.0,82753,25492.0,0.0,Low Risk,3952.5
ATM_0015,43124.0,73425,49592.0,0.0,Low Risk,3952.5
ATM_0001,54714.0,36929,62921.0,25992.0,Medium Risk,1003.0
ATM_0008,58437.0,57947,73047.0,15100.0,Low Risk,1456.0
ATM_0012,36952.0,83845,42495.0,0.0,Low Risk,3952.5
ATM_0003,39252.0,63733,45140.0,0.0,Low Risk,3952.5
ATM_0040,51827.0,62572,59602.0,0.0,Low Risk,3952.5
ATM_0049,32622.0,93176,37516.0,0.0,Low Risk,3952.5
ATM_0038,44874.0,82397,51605.0,0.0,Low Risk,3952.5
ATM_0024,58268.0,72769,67008.0,0.0,Low Risk,3952.5
ATM_0041,18974.0,121549,21821.0,0.0,Low Risk,3952.5
ATM_0038,52669.0,85562,60569.0,0.0,Low Risk,3952.5
ATM_0027,49063.0,39897,56423.0,16526.0,Low Risk,1396.0
ATM_0010,25780.0,59765,29647.0,0.0,Low Risk,3952.5
ATM_0027,44245.0,52692,50882.0,0.0,Low Risk,3952.5
ATM_0013,48530.0,49379,55810.0,6431.0,Low Risk,1905.0
ATM_0004,20955.0,80757,24098.0,0.0,Low Risk,3952.5
ATM_0042,30427.0,78054,34991.0,0.0,Low Risk,3952.5
ATM_0022,67694.0,38170,77848.0,39678.0,Medium Risk,574.0
ATM_0024,37575.0,37673,43211.0,5538.0,Low Risk,1944.0
ATM_0030,40301.0,56950,46346.0,0.0,Low Risk,3952.5
ATM_0009,52042.0,24846,59849.0,35003.0,Medium Risk,696.0
ATM_0030,55731.0,65131,64091.0,0.0,Low Risk,3952.5
ATM_0006,31401.0,0,36112.0,36112.0,Medium Risk,669.0
ATM_0033,77884.0,13082,89566.0,76484.0,High Risk,59.0
ATM_0002,33816.0,48298,38888.0,0.0,Low Risk,3952.5
ATM_0008,35093.0,82454,40357.0,0.0,Low Risk,3952.5
ATM_0001,42240.0,52627,48576.0,0.0,Low Risk,3952.5
ATM_0015,64272.0,19214,73913.0,54699.0,High Risk,296.0
ATM_0042,38876.0,86870,44708.0,0.0,Low Risk,3952.5
ATM_0018,57631.0,652,66276.0,65624.0,High Risk,152.0
ATM_0029,42795.0,68241,49214.0,0.0,Low Risk,3952.5
ATM_0012,37638.0,81201,43284.0,0.0,Low Risk,3952.5
ATM_0027,44908.0,67240,51644.0,0.0,Low Risk,3952.5
ATM_0009,39604.0,65189,45545.0,0.0,Low Risk,3952.5
ATM_0025,51314.0,60125,59011.0,0.0,Low Risk,3952.5
ATM_0035,66595.0,53639,76584.0,22945.0,Medium Risk,1135.0
ATM_0019,36756.0,70385,42269.0,0.0,Low Risk,3952.5
ATM_0044,39098.0,63323,44962.0,0.0,Low Risk,3952.5
ATM_0033,43890.0,53980,50474.0,0.0,Low Risk,3952.5
ATM_0048,39677.0,74217,51580.0,0.0,Low Risk,3952.5
ATM_0003,75919.0,15934,87307.0,71373.0,High Risk,98.0
ATM_0028,81099.0,35360,93264.0,57904.0,High Risk,246.0
ATM_0039,52984.0,44375,60932.0,16557.0,Low Risk,1394.0
ATM_0035,29720.0,79035,34178.0,0.0,Low Risk,3952.5
ATM_0011,60237.0,28598,78308.0,49710.0,Medium Risk,370.0
ATM_0018,21845.0,100233,25122.0,0.0,Low Risk,3952.5
ATM_0005,64331.0,43299,73981.0,30682.0,Medium Risk,844.0
ATM_0023,66320.0,19273,76268.0,56995.0,High Risk,263.0
ATM_0002,40642.0,71192,46739.0,0.0,Low Risk,3952.5
ATM_0016,-3637.0,109729,-4183.0,0.0,Low Risk,3952.5
ATM_0017,50574.0,28366,58160.0,29794.0,Medium Risk,869.0
ATM_0037,14084.0,101757,16197.0,0.0,Low Risk,3952.5
ATM_0030,38207.0,20069,43937.0,23868.0,Medium Risk,1094.0
ATM_0047,58744.0,51861,76367.0,24506.0,Medium Risk,1059.0
ATM_0028,51341.0,62032,59042.0,0.0,Low Risk,3952.5
ATM_0039,35208.0,55727,40489.0,0.0,Low Risk,3952.5
ATM_0047,76282.0,20100,99166.0,79066.0,High Risk,51.0
ATM_0006,15591.0,85496,17930.0,0.0,Low Risk,3952.5
ATM_0020,80553.0,13246,92636.0,79390.0,High Risk,48.0
ATM_0024,33871.0,84289,38951.0,0.0,Low Risk,3952.5
ATM_0029,70930.0,0,81570.0,81570.0,High Risk,39.0
ATM_0038,26337.0,71096,30287.0,0.0,Low Risk,3952.5
ATM_0004,48010.0,46816,55211.0,8395.0,Low Risk,1814.0
ATM_0046,59270.0,8176,68160.0,59984.0,High Risk,220.0
ATM_0015,47553.0,51090,61818.0,10728.0,Low Risk,1701.0
ATM_0010,36948.0,58739,42490.0,0.0,Low Risk,3952.5
ATM_0017,34543.0,34606,39724.0,5118.0,Low Risk,1965.0
ATM_0013,53170.0,75439,69121.0,0.0,Low Risk,3952.5
ATM_0030,72446.0,23377,83313.0,59936.0,High Risk,223.0
ATM_0009,24332.0,81766,27981.0,0.0,Low Risk,3952.5
ATM_0041,15287.0,110386,17579.0,0.0,Low Risk,3952.5
ATM_0026,57425.0,23509,66039.0,42530.0,Medium Risk,514.0
ATM_0004,18911.0,99073,21747.0,0.0,Low Risk,3952.5
ATM_0036,54509.0,62956,62686.0,0.0,Low Risk,3952.5
ATM_0048,56657.0,45941,65155.0,19214.0,Low Risk,1270.0
ATM_0023,37039.0,50800,42595.0,0.0,Low Risk,3952.5
ATM_0046,14684.0,95449,16887.0,0.0,Low Risk,3952.5
ATM_0015,49668.0,72617,57118.0,0.0,Low Risk,3952.5
ATM_0012,42465.0,51407,55205.0,3798.0,Low Risk,2035.0
ATM_0002,61845.0,33098,71121.0,38023.0,Medium Risk,610.0
ATM_0047,66667.0,38386,76668.0,38282.0,Medium Risk,604.0
ATM_0016,37515.0,94630,46894.0,0.0,Low Risk,3952.5
ATM_0011,31351.0,48186,36054.0,0.0,Low Risk,3952.5
ATM_0043,39165.0,103535,50914.0,0.0,Low Risk,3952.5
ATM_0046,71601.0,26240,93082.0,66842.0,High Risk,134.0
ATM_0005,50670.0,11698,58270.0,46572.0,Medium Risk,426.0
ATM_0018,52202.0,88193,60033.0,0.0,Low Risk,3952.5
ATM_0011,48996.0,69123,56345.0,0.0,Low Risk,3952.5
ATM_0007,42713.0,45531,49120.0,3589.0,Low Risk,2047.0
ATM_0009,48817.0,66579,56140.0,0.0,Low Risk,3952.5
ATM_0020,57774.0,32101,66440.0,34339.0,Medium Risk,722.0
ATM_0006,25658.0,105071,29506.0,0.0,Low Risk,3952.5
ATM_0023,47043.0,96356,61156.0,0.0,Low Risk,3952.5
ATM_0042,23020.0,68576,26473.0,0.0,Low Risk,3952.5
ATM_0035,7754.0,102863,8917.0,0.0,Low Risk,3952.5
ATM_0043,48148.0,58049,55370.0,0.0,Low Risk,3952.5
ATM_0033,23148.0,118908,26620.0,0.0,Low Risk,3952.5
ATM_0002,48173.0,75879,55399.0,0.0,Low Risk,3952.5
ATM_0007,62435.0,20236,71800.0,51564.0,High Risk,344.0
ATM_0013,41027.0,79355,47181.0,0.0,Low Risk,3952.5
ATM_0002,43719.0,65285,50276.0,0.0,Low Risk,3952.5
ATM_0016,73330.0,43094,84330.0,41236.0,Medium Risk,542.0
ATM_0004,54160.0,9645,70407.0,60762.0,High Risk,204.0
ATM_0039,26796.0,65781,30815.0,0.0,Low Risk,3952.5
ATM_0001,59232.0,57064,68117.0,11053.0,Low Risk,1686.0
ATM_0049,16920.0,56993,19458.0,0.0,Low Risk,3952.5
ATM_0036,39005.0,63409,44855.0,0.0,Low Risk,3952.5
ATM_0049,30580.0,70966,35167.0,0.0,Low Risk,3952.5
ATM_0030,22269.0,30791,28950.0,0.0,Low Risk,3952.5
ATM_0014,35353.0,91039,40656.0,0.0,Low Risk,3952.5
ATM_0008,5052.0,102401,6315.0,0.0,Low Risk,3952.5
ATM_0048,7441.0,122300,8557.0,0.0,Low Risk,3952.5
ATM_0015,-406.0,110143,-466.0,0.0,Low Risk,3952.5
ATM_0045,51944.0,55917,59736.0,3819.0,Low Risk,2034.0
ATM_0013,46110.0,54410,53026.0,0.0,Low Risk,3952.5
ATM_0013,51888.0,70828,59672.0,0.0,Low Risk,3952.5
ATM_0007,36154.0,45685,41578.0,0.0,Low Risk,3952.5
ATM_0030,22827.0,104650,26252.0,0.0,Low Risk,3952.5
ATM_0019,38482.0,74640,44255.0,0.0,Low Risk,3952.5
ATM_0008,5046.0,81847,5803.0,0.0,Low Risk,3952.5
ATM_0023,69047.0,20220,79404.0,59184.0,High Risk,233.0
ATM_0029,40583.0,41558,46670.0,5112.0,Low Risk,1966.0
ATM_0037,59898.0,28154,68883.0,40729.0,Medium Risk,551.0
ATM_0020,43178.0,55733,49655.0,0.0,Low Risk,3952.5
ATM_0013,40518.0,57957,46596.0,0.0,Low Risk,3952.5
ATM_0014,80054.0,33259,92062.0,58803.0,High Risk,235.0
ATM_0009,61831.0,0,71106.0,71106.0,High Risk,102.0
ATM_0020,33965.0,63032,39060.0,0.0,Low Risk,3952.5
ATM_0021,42711.0,48511,49118.0,607.0,Low Risk,2211.0
ATM_0031,58055.0,34169,66763.0,32594.0,Medium Risk,797.0
ATM_0043,42083.0,70633,48395.0,0.0,Low Risk,3952.5
ATM_0001,53771.0,35516,61836.0,26320.0,Medium Risk,993.0
ATM_0027,58042.0,48130,66749.0,18619.0,Low Risk,1293.0
ATM_0021,40860.0,79998,46989.0,0.0,Low Risk,3952.5
ATM_0035,54521.0,40081,62699.0,22618.0,Medium Risk,1154.0
ATM_0015,48327.0,41954,55576.0,13622.0,Low Risk,1557.0
ATM_0024,30879.0,55541,35510.0,0.0,Low Risk,3952.5
ATM_0039,45854.0,62338,52732.0,0.0,Low Risk,3952.5
ATM_0019,31939.0,77303,36729.0,0.0,Low Risk,3952.5
ATM_0030,35032.0,77595,40286.0,0.0,Low Risk,3952.5
ATM_0030,42706.0,81366,49112.0,0.0,Low Risk,3952.5
ATM_0017,37850.0,71989,49205.0,0.0,Low Risk,3952.5
ATM_0043,28789.0,49327,33107.0,0.0,Low Risk,3952.5
ATM_0034,21047.0,67935,24204.0,0.0,Low Risk,3952.5
ATM_0033,58844.0,58136,67671.0,9535.0,Low Risk,1763.0
ATM_0012,26315.0,89356,30262.0,0.0,Low Risk,3952.5
ATM_0029,49059.0,80819,56418.0,0.0,Low Risk,3952.5
ATM_0009,13398.0,58105,15408.0,0.0,Low Risk,3952.5
ATM_0005,66173.0,52789,82716.0,29927.0,Medium Risk,861.0
ATM_0027,52809.0,50342,60731.0,10389.0,Low Risk,1715.0
ATM_0028,24877.0,107722,28608.0,0.0,Low Risk,3952.5
ATM_0034,52322.0,54225,60170.0,5945.0,Low Risk,1927.0
ATM_0045,44493.0,55879,51167.0,0.0,Low Risk,3952.5
ATM_0044,54165.0,42905,62290.0,19385.0,Low Risk,1264.0
ATM_0006,70832.0,39209,92082.0,52873.0,High Risk,321.0
ATM_0013,29055.0,68800,33413.0,0.0,Low Risk,3952.5
ATM_0039,27894.0,101112,32078.0,0.0,Low Risk,3952.5
ATM_0005,27088.0,88683,31151.0,0.0,Low Risk,3952.5
ATM_0012,39099.0,76460,44964.0,0.0,Low Risk,3952.5
ATM_0047,43994.0,68132,50593.0,0.0,Low Risk,3952.5
ATM_0010,65343.0,0,75145.0,75145.0,High Risk,65.0
ATM_0042,53117.0,44784,61085.0,16301.0,Low Risk,1409.0
ATM_0028,25819.0,49146,29692.0,0.0,Low Risk,3952.5
ATM_0019,46815.0,41343,53837.0,12494.0,Low Risk,1615.0
ATM_0012,29889.0,89575,34372.0,0.0,Low Risk,3952.5
ATM_0002,49529.0,85434,56958.0,0.0,Low Risk,3952.5
ATM_0018,36081.0,71052,41493.0,0.0,Low Risk,3952.5
ATM_0028,48819.0,69613,56142.0,0.0,Low Risk,3952.5
ATM_0006,60798.0,74071,69918.0,0.0,Low Risk,3952.5
ATM_0044,11653.0,86840,13401.0,0.0,Low Risk,3952.5
ATM_0027,49998.0,50267,64998.0,14731.0,Low Risk,1491.0
ATM_0015,60228.0,30231,69262.0,39031.0,Medium Risk,587.0
ATM_0016,14669.0,112794,16870.0,0.0,Low Risk,3952.5
ATM_0026,51555.0,90213,59288.0,0.0,Low Risk,3952.5
ATM_0047,30087.0,52750,34599.0,0.0,Low Risk,3952.5
ATM_0039,49425.0,93765,56839.0,0.0,Low Risk,3952.5
ATM_0035,70804.0,70503,81424.0,10921.0,Low Risk,1693.0
ATM_0023,73191.0,23695,95148.0,71453.0,High Risk,96.0
ATM_0009,41598.0,37422,47838.0,10416.0,Low Risk,1714.0
ATM_0030,53069.0,34129,68989.0,34860.0,Medium Risk,702.0
ATM_0040,31779.0,57806,36546.0,0.0,Low Risk,3952.5
ATM_0035,36608.0,75069,42099.0,0.0,Low Risk,3952.5
ATM_0049,52076.0,72219,59888.0,0.0,Low Risk,3952.5
ATM_0046,40057.0,37715,46066.0,8351.0,Low Risk,1816.0
ATM_0024,79324.0,5778,91223.0,85445.0,High Risk,24.0
ATM_0037,22996.0,94517,26446.0,0.0,Low Risk,3952.5
ATM_0016,71774.0,62255,93306.0,31051.0,Medium Risk,834.0
ATM_0005,51596.0,51341,67075.0,15734.0,Low Risk,1429.0
ATM_0004,29631.0,75711,34076.0,0.0,Low Risk,3952.5
ATM_0026,56499.0,44027,64974.0,20947.0,Medium Risk,1212.0
ATM_0011,53790.0,82899,69927.0,0.0,Low Risk,3952.5
ATM_0001,64072.0,39007,73683.0,34676.0,Medium Risk,704.0
ATM_0009,43214.0,35696,49696.0,14000.0,Low Risk,1541.5
ATM_0050,46891.0,85963,60958.0,0.0,Low Risk,3952.5
ATM_0008,35486.0,56236,40809.0,0.0,Low Risk,3952.5
ATM_0030,56761.0,38832,65275.0,26443.0,Medium Risk,989.0
ATM_0012,22546.0,88472,25928.0,0.0,Low Risk,3952.5
ATM_0040,40485.0,74889,46557.0,0.0,Low Risk,3952.5
ATM_0015,31970.0,90019,36766.0,0.0,Low Risk,3952.5
ATM_0028,38184.0,74574,43912.0,0.0,Low Risk,3952.5
ATM_0025,32112.0,64945,36929.0,0.0,Low Risk,3952.5
ATM_0029,51402.0,32331,59112.0,26781.0,Medium Risk,978.0
ATM_0048,36974.0,70694,42520.0,0.0,Low Risk,3952.5
ATM_0013,50105.0,73182,57621.0,0.0,Low Risk,3952.5
ATM_0023,62734.0,26232,72144.0,45912.0,Medium Risk,445.0
ATM_0038,54062.0,44525,62172.0,17647.0,Low Risk,1340.0
ATM_0029,51083.0,45407,58745.0,13338.0,Low Risk,1572.0
ATM_0045,54223.0,67522,70489.0,2967.0,Low Risk,2076.0
ATM_0017,30537.0,78229,35117.0,0.0,Low Risk,3952.5
ATM_0001,71898.0,46398,82683.0,36285.0,Medium Risk,662.0
ATM_0025,62740.0,16265,72151.0,55886.0,High Risk,282.0
ATM_0038,37889.0,46463,43573.0,0.0,Low Risk,3952.5
ATM_0022,49262.0,54777,56651.0,1874.0,Low Risk,2137.0
ATM_0033,82656.0,0,95054.0,95054.0,High Risk,11.0
ATM_0028,62392.0,54886,71750.0,16864.0,Low Risk,1375.0
ATM_0048,26927.0,97311,30966.0,0.0,Low Risk,3952.5
ATM_0020,50058.0,39082,57567.0,18485.0,Low Risk,1302.0
ATM_0036,44446.0,51728,51113.0,0.0,Low Risk,3952.5
ATM_0035,33559.0,80523,38593.0,0.0,Low Risk,3952.5
ATM_0012,14680.0,86075,16882.0,0.0,Low Risk,3952.5
ATM_0042,50050.0,52050,57557.0,5507.0,Low Risk,1947.0
ATM_0006,54000.0,29146,62100.0,32954.0,Medium Risk,784.0
ATM_0045,75399.0,46545,86709.0,40164.0,Medium Risk,563.0
ATM_0009,53571.0,59095,61607.0,2512.0,Low Risk,2098.0
ATM_0038,20360.0,85570,23414.0,0.0,Low Risk,3952.5
ATM_0042,50889.0,43190,58522.0,15332.0,Low Risk,1448.0
ATM_0049,42848.0,66127,49276.0,0.0,Low Risk,3952.5
ATM_0040,58852.0,49262,67680.0,18418.0,Low Risk,1306.0
ATM_0006,40967.0,48359,47113.0,0.0,Low Risk,3952.5
ATM_0002,66842.0,84641,76868.0,0.0,Low Risk,3952.5
ATM_0026,43204.0,93721,56165.0,0.0,Low Risk,3952.5
ATM_0031,36021.0,81822,41424.0,0.0,Low Risk,3952.5
ATM_0001,36808.0,90728,42329.0,0.0,Low Risk,3952.5
ATM_0028,37776.0,55558,43442.0,0.0,Low Risk,3952.5
ATM_0008,36077.0,84099,41488.0,0.0,Low Risk,3952.5
ATM_0046,21231.0,82638,24416.0,0.0,Low Risk,3952.5
ATM_0007,58907.0,74404,67743.0,0.0,Low Risk,3952.5
ATM_0048,68508.0,0,78784.0,78784.0,High Risk,55.0
ATM_0024,35211.0,77348,40493.0,0.0,Low Risk,3952.5
ATM_0039,48259.0,54652,62736.0,8084.0,Low Risk,1833.0
ATM_0005,64133.0,73925,73753.0,0.0,Low Risk,3952.5
ATM_0006,64410.0,61329,74071.0,12742.0,Low Risk,1603.0
ATM_0011,63785.0,24481,73353.0,48872.0,Medium Risk,392.0
ATM_0050,52755.0,36348,60668.0,24320.0,Medium Risk,1071.0
ATM_0013,37083.0,33632,42645.0,9013.0,Low Risk,1784.0
ATM_0023,54356.0,33564,62510.0,28946.0,Medium Risk,904.0
ATM_0036,24196.0,65795,27825.0,0.0,Low Risk,3952.5
ATM_0034,35913.0,98924,41300.0,0.0,Low Risk,3952.5
ATM_0022,41043.0,82048,47200.0,0.0,Low Risk,3952.5
ATM_0006,31951.0,73608,36743.0,0.0,Low Risk,3952.5
ATM_0038,39980.0,73519,45977.0,0.0,Low Risk,3952.5
ATM_0020,13255.0,74734,15243.0,0.0,Low Risk,3952.5
ATM_0034,33536.0,97217,38566.0,0.0,Low Risk,3952.5
ATM_0025,52342.0,104207,60194.0,0.0,Low Risk,3952.5
ATM_0030,65352.0,69731,75155.0,5424.0,Low Risk,1951.0
ATM_0043,23233.0,84230,26718.0,0.0,Low Risk,3952.5
ATM_0010,20748.0,55189,23860.0,0.0,Low Risk,3952.5
ATM_0050,26796.0,72530,30815.0,0.0,Low Risk,3952.5
ATM_0036,55424.0,91847,72051.0,0.0,Low Risk,3952.5
ATM_0049,46151.0,41024,53073.0,12049.0,Low Risk,1634.0
ATM_0016,29731.0,71647,34191.0,0.0,Low Risk,3952.5
ATM_0002,51765.0,50819,59530.0,8711.0,Low Risk,1799.0
ATM_0031,54442.0,43131,70775.0,27644.0,Medium Risk,950.0
ATM_0012,56749.0,38434,73774.0,35340.0,Medium Risk,683.0
ATM_0040,45663.0,58525,52512.0,0.0,Low Risk,3952.5
ATM_0014,10706.0,84428,12311.0,0.0,Low Risk,3952.5
ATM_0031,32338.0,87873,37189.0,0.0,Low Risk,3952.5
ATM_0033,43352.0,56621,49855.0,0.0,Low Risk,3952.5
ATM_0021,46982.0,62795,54029.0,0.0,Low Risk,3952.5
ATM_0030,59112.0,47195,67979.0,20784.0,Medium Risk,1216.0
ATM_0026,35777.0,80287,44722.0,0.0,Low Risk,3952.5
ATM_0004,30426.0,98934,34990.0,0.0,Low Risk,3952.5
ATM_0013,52514.0,49429,60391.0,10962.0,Low Risk,1691.0
ATM_0037,23793.0,112523,27362.0,0.0,Low Risk,3952.5
ATM_0045,37238.0,37849,42824.0,4975.0,Low Risk,1975.0
ATM_0001,70797.0,44325,81417.0,37092.0,Medium Risk,639.0
ATM_0038,30723.0,62185,35331.0,0.0,Low Risk,3952.5
ATM_0044,30900.0,47882,35535.0,0.0,Low Risk,3952.5
ATM_0019,11634.0,93932,13379.0,0.0,Low Risk,3952.5
ATM_0012,64865.0,66309,74594.0,8285.0,Low Risk,1821.0
ATM_0017,42453.0,53237,48821.0,0.0,Low Risk,3952.5
ATM_0016,55214.0,76997,63497.0,0.0,Low Risk,3952.5
ATM_0031,15496.0,100120,17821.0,0.0,Low Risk,3952.5
ATM_0015,1427.0,82065,1641.0,0.0,Low Risk,3952.5
ATM_0025,39491.0,55396,51339.0,0.0,Low Risk,3952.5
ATM_0033,54906.0,61486,63142.0,1656.0,Low Risk,2149.0
ATM_0008,63311.0,33132,82305.0,49173.0,Medium Risk,381.0
ATM_0020,40918.0,82358,47055.0,0.0,Low Risk,3952.5
ATM_0041,30271.0,56875,34811.0,0.0,Low Risk,3952.5
ATM_0027,2192.0,83988,2521.0,0.0,Low Risk,3952.5
ATM_0043,54173.0,54121,62299.0,8178.0,Low Risk,1828.0
