ATM_ID,Date,Total_Withdrawals,Total_Deposits,Holiday_Flag,Special_Event_Flag,Previous_Day_Cash_Level,Nearby_Competitor_ATMs,Cash_Demand_Next_Day,Year,Month,Day,Quarter,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday,Time_of_Day_Evening,Time_of_Day_Morning,Time_of_Day_Night,Location_Type_Gas Station,Location_Type_Mall,Location_Type_Standalone,Location_Type_Supermarket,Weather_Condition_Cloudy,Weather_Condition_Rainy,Weather_Condition_Snowy,Predicted_Demand,Safety_Buffer_Percentage,Current_Cash_Level,Cash_Shortage,Safety_Buffer_Amount,Required_Cash,Recommended_Refill,Risk_Level,Priority_Rank
ATM_0020,2022-10-28,58423,9006,0,0,107417,2,55548,2022,10,28,4,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,51555.0,0.15,58000,0,7733.0,59289.0,1289.0,Low Risk,2175.0
ATM_0043,2022-12-01,35129,13392,1,0,62502,0,23676,2022,12,1,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,30825.0,0.25,40765,0,7706.0,38532.0,0.0,Low Risk,3952.5
ATM_0006,2022-03-02,47107,3302,0,0,82967,1,35515,2022,3,2,1,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,44697.0,0.15,39162,0,6705.0,51401.0,12239.0,Low Risk,1623.0
ATM_0010,2022-03-17,64491,9417,0,0,109784,5,53160,2022,3,17,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,57422.0,0.15,54710,0,8613.0,66035.0,11325.0,Low Risk,1675.0
ATM_0031,2023-03-22,66394,14852,0,1,108267,5,64337,2023,3,22,1,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,63071.0,0.3,56725,0,18921.0,81992.0,25267.0,Medium Risk,1026.0
ATM_0014,2023-04-30,50819,15304,0,0,117991,2,36584,2023,4,30,2,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,39101.0,0.15,82476,0,5865.0,44967.0,0.0,Low Risk,3952.5
ATM_0005,2022-02-20,39481,14880,0,0,68473,3,36224,2022,2,20,1,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,28397.0,0.15,43872,0,4260.0,32656.0,0.0,Low Risk,3952.5
ATM_0043,2023-02-12,55921,11812,0,0,123252,5,39810,2023,2,12,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,47082.0,0.15,79143,0,7062.0,54144.0,0.0,Low Risk,3952.5
ATM_0046,2023-03-09,35609,4090,0,0,89241,0,40421,2023,3,9,1,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,32462.0,0.15,57722,0,4869.0,37332.0,0.0,Low Risk,3952.5
ATM_0011,2022-09-14,47256,4172,0,0,129413,1,47186,2022,9,14,3,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,44746.0,0.15,86329,0,6712.0,51458.0,0.0,Low Risk,3952.5
ATM_0003,2022-05-24,67777,14491,0,0,86124,1,62756,2022,5,24,2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,56749.0,0.15,32838,0,8512.0,65261.0,32423.0,Medium Risk,803.0
ATM_0047,2022-07-04,55136,9630,0,0,91813,5,46605,2022,7,4,3,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,48787.0,0.15,46307,0,7318.0,56105.0,9798.0,Low Risk,1750.0
ATM_0022,2023-09-22,34421,15563,0,0,91943,4,24793,2023,9,22,3,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,23002.0,0.15,73085,0,3450.0,26453.0,0.0,Low Risk,3952.5
ATM_0013,2022-08-05,47460,16625,0,0,80553,4,35956,2022,8,5,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,35436.0,0.15,49718,0,5315.0,40751.0,0.0,Low Risk,3952.5
ATM_0026,2023-06-26,84034,10942,0,0,74590,3,65630,2023,6,26,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,75552.0,0.15,1498,0,11333.0,86884.0,85386.0,High Risk,25.0
ATM_0047,2023-08-29,64448,14472,0,1,106687,0,60652,2023,8,29,3,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,60833.0,0.3,56711,0,18250.0,79082.0,22371.0,Medium Risk,1158.0
ATM_0019,2022-12-07,59917,12551,0,0,105240,3,62190,2022,12,7,4,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,49779.0,0.15,57874,0,7467.0,57246.0,0.0,Low Risk,3952.5
ATM_0027,2023-04-20,64001,8191,0,0,103573,3,57876,2023,4,20,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,57759.0,0.15,47763,0,8664.0,66423.0,18660.0,Low Risk,1291.0
ATM_0017,2022-11-04,61458,8048,0,0,90675,3,64051,2022,11,4,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,55575.0,0.15,37265,0,8336.0,63911.0,26646.0,Medium Risk,981.0
ATM_0017,2022-01-05,34378,15016,0,0,110969,1,26234,2022,1,5,1,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,23791.0,0.15,91607,0,3569.0,27360.0,0.0,Low Risk,3952.5
ATM_0026,2022-01-03,62381,1368,0,1,96790,4,58356,2022,1,3,1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,69618.0,0.3,35777,0,20885.0,90503.0,54726.0,High Risk,295.0
ATM_0035,2023-03-03,45798,8269,0,0,116992,4,41005,2023,3,3,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,39242.0,0.15,79463,0,5886.0,45128.0,0.0,Low Risk,3952.5
ATM_0043,2022-02-22,57257,9788,0,0,118136,0,50232,2022,2,22,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,49617.0,0.15,70667,0,7443.0,57059.0,0.0,Low Risk,3952.5
ATM_0016,2023-02-03,28222,16827,0,0,99070,0,14693,2023,2,3,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,15957.0,0.15,87675,0,2394.0,18351.0,0.0,Low Risk,3952.5
ATM_0044,2023-03-16,56750,7052,0,0,109736,0,49370,2023,3,16,1,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,51258.0,0.15,60038,0,7689.0,58947.0,0.0,Low Risk,3952.5
ATM_0007,2022-05-13,75158,13377,0,0,111550,3,73588,2022,5,13,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,65599.0,0.15,49769,0,9840.0,75439.0,25670.0,Medium Risk,1014.0
ATM_0011,2023-03-13,66567,9364,0,0,112837,2,58366,2023,3,13,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,59837.0,0.15,55634,0,8976.0,68813.0,13179.0,Low Risk,1578.0
ATM_0035,2023-12-10,44253,9618,0,1,66768,0,45267,2023,12,10,4,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,44763.0,0.3,32133,0,13429.0,58191.0,26058.0,Medium Risk,1000.0
ATM_0016,2022-03-09,62904,0,0,0,154296,2,63350,2022,3,9,1,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,63114.0,0.15,91392,0,9467.0,72581.0,0.0,Low Risk,3952.5
ATM_0008,2023-05-28,72528,11514,0,0,88216,0,53059,2023,5,28,2,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,64199.0,0.15,27202,0,9630.0,73829.0,46627.0,Medium Risk,423.0
ATM_0023,2022-04-05,48585,10907,0,0,73729,4,44237,2022,4,5,2,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,40461.0,0.15,36051,0,6069.0,46530.0,10479.0,Low Risk,1709.0
ATM_0017,2022-01-19,50593,8920,0,0,122757,1,50932,2022,1,19,1,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,44099.0,0.15,81084,0,6615.0,50714.0,0.0,Low Risk,3952.5
ATM_0034,2023-12-08,69459,9603,0,1,104289,0,61585,2023,12,8,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,69949.0,0.3,44433,0,20985.0,90933.0,46500.0,Medium Risk,429.0
ATM_0022,2023-02-03,48554,16186,0,0,94845,1,33233,2023,2,3,1,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,37397.0,0.15,62477,0,5610.0,43006.0,0.0,Low Risk,3952.5
ATM_0011,2022-07-14,37108,13396,0,0,93906,5,27583,2022,7,14,3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,26215.0,0.15,70194,0,3932.0,30147.0,0.0,Low Risk,3952.5
ATM_0015,2023-11-04,59307,7701,0,0,78734,2,47386,2023,11,4,4,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,53974.0,0.15,27128,0,8096.0,62070.0,34942.0,Medium Risk,700.0
ATM_0042,2023-01-13,49280,3163,0,0,106325,0,54442,2023,1,13,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,47638.0,0.15,60208,0,7146.0,54784.0,0.0,Low Risk,3952.5
ATM_0037,2022-12-30,70493,15472,0,0,124729,5,55999,2022,12,30,4,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,58719.0,0.15,69708,0,8808.0,67527.0,0.0,Low Risk,3952.5
ATM_0001,2022-11-19,39222,13917,0,0,114165,4,37152,2022,11,19,4,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,28903.0,0.15,88860,0,4335.0,33238.0,0.0,Low Risk,3952.5
ATM_0034,2023-07-29,61635,19446,0,0,100227,4,37098,2023,7,29,3,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,46648.0,0.15,58038,0,6997.0,53646.0,0.0,Low Risk,3952.5
ATM_0036,2022-12-15,82029,8317,0,0,93835,1,67180,2022,12,15,4,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,75603.0,0.15,20123,0,11340.0,86943.0,66820.0,High Risk,135.0
ATM_0020,2023-07-04,44798,7381,0,0,72684,0,42246,2023,7,4,3,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,39080.0,0.15,35267,0,5862.0,44942.0,9675.0,Low Risk,1758.0
ATM_0020,2023-11-12,61034,14629,0,0,123544,2,59119,2023,11,12,4,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,50476.0,0.15,77139,0,7571.0,58047.0,0.0,Low Risk,3952.5
ATM_0022,2023-02-26,77512,1142,0,0,75402,2,70555,2023,2,26,1,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,76640.0,0.15,0,968,11496.0,88136.0,88136.0,High Risk,17.0
ATM_0048,2022-11-04,45491,7765,0,0,104386,2,37511,2022,11,4,4,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,40584.0,0.15,66660,0,6088.0,46672.0,0.0,Low Risk,3952.5
ATM_0012,2023-12-30,50529,5035,0,1,89015,2,45420,2023,12,30,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,53455.0,0.3,43521,0,16037.0,69492.0,25971.0,Medium Risk,1005.0
ATM_0008,2022-04-08,46293,4351,0,0,90183,1,36256,2022,4,8,2,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,43181.0,0.15,48241,0,6477.0,49658.0,1417.0,Low Risk,2164.0
ATM_0037,2022-08-06,33035,5755,0,0,73826,4,23564,2022,8,6,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,28650.0,0.15,46546,0,4297.0,32947.0,0.0,Low Risk,3952.5
ATM_0049,2023-07-09,63601,12029,0,1,98602,4,72404,2023,7,9,3,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,61827.0,0.3,47030,0,18548.0,80375.0,33345.0,Medium Risk,772.0
ATM_0043,2022-11-01,38037,11902,0,0,113814,2,32936,2022,11,1,4,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,28066.0,0.15,87679,0,4210.0,32276.0,0.0,Low Risk,3952.5
ATM_0027,2022-04-06,56894,14568,0,0,102671,0,43929,2022,4,6,2,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,46502.0,0.15,60345,0,6975.0,53477.0,0.0,Low Risk,3952.5
ATM_0007,2023-08-26,60134,11746,0,0,106841,3,58037,2023,8,26,3,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,51178.0,0.15,58453,0,7677.0,58854.0,401.0,Low Risk,2222.0
ATM_0024,2023-02-20,28625,5127,0,0,104591,0,24757,2023,2,20,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,24565.0,0.15,81093,0,3685.0,28249.0,0.0,Low Risk,3952.5
ATM_0022,2022-06-22,39134,9608,0,0,89690,5,23699,2022,6,22,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,31173.0,0.15,60164,0,4676.0,35849.0,0.0,Low Risk,3952.5
ATM_0002,2023-04-27,42797,10150,0,0,102239,3,40740,2023,4,27,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,34755.0,0.15,69592,0,5213.0,39969.0,0.0,Low Risk,3952.5
ATM_0001,2023-11-29,43149,16922,0,0,105040,3,34693,2023,11,29,4,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,30220.0,0.15,78813,0,4533.0,34753.0,0.0,Low Risk,3952.5
ATM_0036,2022-09-01,73314,16848,0,0,114688,1,76988,2022,9,1,3,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,60480.0,0.15,58222,0,9072.0,69552.0,11330.0,Low Risk,1674.0
ATM_0034,2022-10-27,71336,10266,0,0,112562,4,70599,2022,10,27,4,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,63634.0,0.15,51492,0,9545.0,73179.0,21687.0,Medium Risk,1186.0
ATM_0019,2022-10-03,69943,7052,0,0,82771,5,77125,2022,10,3,4,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,64542.0,0.15,19880,0,9681.0,74223.0,54343.0,High Risk,302.0
ATM_0027,2022-09-19,51462,8866,0,1,112982,4,56587,2022,9,19,3,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,52864.0,0.3,70386,0,15859.0,68723.0,0.0,Low Risk,3952.5
ATM_0013,2022-09-17,30654,16268,0,0,84703,5,11413,2022,9,17,3,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,17884.0,0.15,70317,0,2683.0,20567.0,0.0,Low Risk,3952.5
ATM_0016,2022-05-16,23060,4451,0,1,66372,5,30364,2022,5,16,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,26331.0,0.3,47763,0,7899.0,34230.0,0.0,Low Risk,3952.5
ATM_0005,2023-12-02,58774,10283,0,1,109576,0,55721,2023,12,2,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,58977.0,0.3,61085,0,17693.0,76670.0,15585.0,Low Risk,1435.0
ATM_0037,2022-01-03,49591,8984,0,0,96786,3,46406,2022,1,3,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,43265.0,0.15,56179,0,6490.0,49755.0,0.0,Low Risk,3952.5
ATM_0007,2022-12-16,59076,8598,0,0,72386,2,59701,2022,12,16,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,52416.0,0.15,21908,0,7862.0,60279.0,38371.0,Medium Risk,603.0
ATM_0021,2023-02-25,56181,12625,0,0,52229,5,53045,2023,2,25,1,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,46767.0,0.15,8673,0,7015.0,53782.0,45109.0,Medium Risk,463.5
ATM_0013,2023-10-13,37484,6544,0,0,102367,5,25571,2023,10,13,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,32522.0,0.15,71427,0,4878.0,37400.0,0.0,Low Risk,3952.5
ATM_0043,2022-09-06,37949,9204,0,1,85672,0,29519,2022,9,6,3,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,38330.0,0.3,56927,0,11499.0,49829.0,0.0,Low Risk,3952.5
ATM_0017,2022-01-04,40415,4598,0,0,107601,5,33408,2022,1,4,1,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,36028.0,0.15,71784,0,5404.0,41432.0,0.0,Low Risk,3952.5
ATM_0030,2023-06-21,58566,6146,0,0,130412,1,60357,2023,6,21,2,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,54084.0,0.15,77992,0,8113.0,62197.0,0.0,Low Risk,3952.5
ATM_0019,2022-10-14,40368,0,0,0,108043,4,33098,2022,10,14,4,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,40262.0,0.15,67675,0,6039.0,46301.0,0.0,Low Risk,3952.5
ATM_0005,2023-08-24,53728,9827,0,0,89774,3,55318,2023,8,24,3,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,46251.0,0.15,45873,0,6938.0,53189.0,7316.0,Low Risk,1868.0
ATM_0013,2023-12-06,52763,13049,0,1,95362,1,49895,2023,12,6,4,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,50576.0,0.3,55648,0,15173.0,65748.0,10100.0,Low Risk,1736.0
ATM_0031,2022-08-14,44869,0,0,0,88195,5,53057,2022,8,14,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,45053.0,0.15,43326,0,6758.0,51811.0,8485.0,Low Risk,1813.0
ATM_0032,2023-01-29,45969,11738,0,0,56404,0,36141,2023,1,29,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,37295.0,0.15,22173,0,5594.0,42889.0,20716.0,Medium Risk,1220.0
ATM_0018,2023-01-15,49147,9064,0,0,125525,5,40628,2023,1,15,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,43015.0,0.15,85442,0,6452.0,49467.0,0.0,Low Risk,3952.5
ATM_0026,2022-01-21,49707,6431,0,1,89120,1,54939,2022,1,21,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,51516.0,0.3,45844,0,15455.0,66971.0,21127.0,Medium Risk,1206.0
ATM_0019,2022-09-16,56410,8057,0,0,116511,5,46114,2022,9,16,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,50242.0,0.15,68158,0,7536.0,57778.0,0.0,Low Risk,3952.5
ATM_0032,2023-06-26,41276,5722,0,1,63745,5,44110,2023,6,26,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,44036.0,0.3,28191,0,13211.0,57246.0,29055.0,Medium Risk,899.0
ATM_0050,2023-07-22,34512,19586,0,0,116581,1,20826,2023,7,22,3,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,19743.0,0.15,101655,0,2961.0,22704.0,0.0,Low Risk,3952.5
ATM_0012,2022-04-22,58826,12187,0,0,88453,4,49449,2022,4,22,2,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,49747.0,0.15,41814,0,7462.0,57210.0,15396.0,Low Risk,1442.0
ATM_0013,2023-10-06,27350,8371,0,0,102266,0,25328,2023,10,6,4,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,21201.0,0.15,83287,0,3180.0,24381.0,0.0,Low Risk,3952.5
ATM_0025,2023-04-29,69304,9377,0,0,76745,2,73891,2023,4,29,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,62521.0,0.15,16818,0,9378.0,71899.0,55081.0,High Risk,289.0
ATM_0031,2022-09-04,47575,7677,0,0,128477,5,34106,2022,9,4,3,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,41501.0,0.15,88579,0,6225.0,47727.0,0.0,Low Risk,3952.5
ATM_0005,2022-04-16,67566,10537,0,0,74425,1,72670,2022,4,16,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,59710.0,0.15,17396,0,8956.0,68666.0,51270.0,High Risk,349.0
ATM_0030,2023-02-27,31611,8126,0,0,90396,5,27147,2023,2,27,1,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,25577.0,0.15,66911,0,3837.0,29414.0,0.0,Low Risk,3952.5
ATM_0009,2022-08-15,14258,4493,0,0,87458,2,14357,2022,8,15,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10511.0,0.15,77693,0,1577.0,12088.0,0.0,Low Risk,3952.5
ATM_0001,2023-08-25,68112,5930,0,1,103609,1,75569,2023,8,25,3,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,71871.0,0.3,41427,0,21561.0,93433.0,52006.0,High Risk,332.0
ATM_0006,2022-12-15,53398,16489,0,0,125251,4,46310,2022,12,15,4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,40694.0,0.15,88342,0,6104.0,46798.0,0.0,Low Risk,3952.5
ATM_0035,2023-10-07,49137,7622,0,0,86723,4,36212,2023,10,7,4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,44238.0,0.15,45208,0,6636.0,50874.0,5666.0,Low Risk,1938.0
ATM_0011,2023-11-05,58304,12101,0,0,111836,3,48291,2023,11,5,4,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,49057.0,0.15,65633,0,7359.0,56416.0,0.0,Low Risk,3952.5
ATM_0022,2022-04-13,68889,15497,0,0,92966,0,60616,2022,4,13,2,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,57173.0,0.15,39574,0,8576.0,65749.0,26175.0,Medium Risk,996.0
ATM_0028,2023-12-15,65126,10470,0,0,86632,0,64544,2023,12,15,4,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,57976.0,0.15,31976,0,8696.0,66672.0,34696.0,Medium Risk,703.0
ATM_0048,2022-04-10,29082,8450,0,0,115702,1,19582,2022,4,10,2,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,22686.0,0.15,95070,0,3403.0,26089.0,0.0,Low Risk,3952.5
ATM_0048,2022-02-16,69745,0,0,0,75544,1,74095,2022,2,16,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,70045.0,0.15,5799,0,10507.0,80551.0,74752.0,High Risk,72.0
ATM_0019,2023-04-17,36265,11450,0,0,107879,0,22080,2023,4,17,2,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,27237.0,0.15,83064,0,4085.0,31322.0,0.0,Low Risk,3952.5
ATM_0008,2022-07-29,31727,11981,0,0,87395,1,24438,2022,7,29,3,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,23070.0,0.15,67649,0,3461.0,26531.0,0.0,Low Risk,3952.5
ATM_0045,2022-03-06,26442,17785,0,0,103740,2,14783,2022,3,6,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,13090.0,0.15,95083,0,1964.0,15054.0,0.0,Low Risk,3952.5
ATM_0003,2023-06-30,40378,15553,0,0,105507,1,33559,2023,6,30,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,28434.0,0.15,80682,0,4265.0,32699.0,0.0,Low Risk,3952.5
ATM_0005,2022-06-07,63705,11117,0,0,70320,2,50985,2022,6,7,2,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,56069.0,0.15,17732,0,8410.0,64480.0,46748.0,Medium Risk,419.0
ATM_0046,2023-06-17,68795,9548,0,0,123520,3,51538,2023,6,17,2,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,61680.0,0.15,64273,0,9252.0,70932.0,6659.0,Low Risk,1895.0
ATM_0028,2022-06-26,67021,12150,0,0,110170,5,53140,2022,6,26,2,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,58118.0,0.15,55299,0,8718.0,66836.0,11537.0,Low Risk,1658.0
ATM_0050,2022-01-21,51774,4419,0,0,103423,0,51782,2022,1,21,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,48503.0,0.15,56068,0,7275.0,55778.0,0.0,Low Risk,3952.5
ATM_0038,2022-04-29,32855,15347,0,0,99917,4,13961,2022,4,29,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,21266.0,0.15,82409,0,3190.0,24455.0,0.0,Low Risk,3952.5
ATM_0031,2023-02-09,58548,6619,0,0,119874,1,55743,2023,2,9,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,54038.0,0.15,67945,0,8106.0,62144.0,0.0,Low Risk,3952.5
ATM_0016,2022-02-21,46203,7044,0,0,106573,2,47437,2022,2,21,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,40248.0,0.15,67414,0,6037.0,46285.0,0.0,Low Risk,3952.5
ATM_0034,2023-07-05,68240,6403,0,0,97388,1,73418,2023,7,5,3,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,63551.0,0.15,35551,0,9533.0,73084.0,37533.0,Medium Risk,620.0
ATM_0003,2023-03-14,56919,12776,0,0,121665,5,41603,2023,3,14,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,46946.0,0.15,77522,0,7042.0,53988.0,0.0,Low Risk,3952.5
ATM_0041,2022-04-02,45386,5161,0,0,111289,5,51751,2022,4,2,2,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,41557.0,0.15,71064,0,6234.0,47791.0,0.0,Low Risk,3952.5
ATM_0041,2023-07-14,32573,21665,0,0,125918,2,21656,2023,7,14,3,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,16099.0,0.15,115010,0,2415.0,18514.0,0.0,Low Risk,3952.5
ATM_0002,2022-02-03,25447,22616,0,0,88195,5,11178,2022,2,3,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,8037.0,0.15,85364,0,1206.0,9242.0,0.0,Low Risk,3952.5
ATM_0002,2022-03-27,48192,4468,0,0,102033,0,52299,2022,3,27,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,44776.0,0.15,58309,0,6716.0,51493.0,0.0,Low Risk,3952.5
ATM_0045,2022-07-14,41835,4611,0,0,83912,0,36516,2022,7,14,3,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,38990.0,0.15,46688,0,5849.0,44839.0,0.0,Low Risk,3952.5
ATM_0041,2023-09-12,53386,13316,0,1,152049,3,56717,2023,9,12,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,50091.0,0.3,111979,0,15027.0,65119.0,0.0,Low Risk,3952.5
ATM_0044,2022-04-28,57163,5413,0,0,92657,4,42037,2022,4,28,2,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,52627.0,0.15,40907,0,7894.0,60521.0,19614.0,Low Risk,1258.0
ATM_0010,2023-09-07,50473,8252,0,0,118061,1,51792,2023,9,7,3,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,43961.0,0.15,75840,0,6594.0,50555.0,0.0,Low Risk,3952.5
ATM_0012,2022-10-23,45283,16627,0,0,96670,4,31615,2022,10,23,4,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,32295.0,0.15,68014,0,4844.0,37139.0,0.0,Low Risk,3952.5
ATM_0028,2023-04-24,35432,6306,0,0,87459,5,30965,2023,4,24,2,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,30354.0,0.15,58333,0,4553.0,34907.0,0.0,Low Risk,3952.5
ATM_0017,2022-09-09,72408,8346,0,0,148523,2,74610,2022,9,9,3,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,66121.0,0.15,84461,0,9918.0,76040.0,0.0,Low Risk,3952.5
ATM_0047,2023-06-13,55525,14886,0,0,103593,4,34347,2023,6,13,2,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,44180.0,0.15,62954,0,6627.0,50807.0,0.0,Low Risk,3952.5
ATM_0008,2022-08-30,46855,13042,0,0,107343,2,34273,2022,8,30,3,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,36701.0,0.15,73530,0,5505.0,42206.0,0.0,Low Risk,3952.5
